,Warehouse_block,Mode_of_Shipment,Customer_care_calls,Customer_rating,Cost_of_the_Product,Prior_purchases,Product_importance,Gender,Discount_offered,Weight_in_gms,Reached.on.Time_Y.N
2163,1,2,-0.04771131501848488,1.4215777095146467,-0.3578120516567437,0.28395426466922724,1,1,1.2111717455380588,-0.8934226937297047,1
2164,2,2,0.828376754911928,0.7141334408081224,-0.9404039541501912,-0.3727347507001652,2,0,2.1368239537029536,-1.4639591953467337,1
2165,4,1,-0.9237993849488977,-1.4081993653114504,-0.690721710224428,-1.0294237660695578,1,1,1.5197224815930237,-1.5501817534689213,1
2166,3,1,-0.9237993849488977,0.7141334408081224,0.7033374850277501,-0.3727347507001652,1,0,2.0134036592809674,-0.48310115826879746,1
2167,4,1,-0.9237993849488977,-0.7007550966049262,-1.2316999053969149,-1.0294237660695578,1,1,0.7792007150611081,-1.1257955454065225,1
2168,0,1,-0.9237993849488977,-1.4081993653114504,-0.9612108078106715,-1.0294237660695578,1,1,-0.7018428180027235,-1.547124215946858,1
2169,1,1,0.828376754911928,-1.4081993653114504,-0.9404039541501912,-0.3727347507001652,1,0,1.4580123343820308,-1.471297285399686,1
2170,2,1,-0.9237993849488977,0.7141334408081224,0.9530197289535133,-1.0294237660695578,2,1,2.5687949841799047,-0.8481711384031665,1
2171,4,1,-0.04771131501848488,0.7141334408081224,-1.2525067590573953,0.28395426466922724,1,1,-0.5167123763697445,-1.4498945227452422,1
2172,3,1,-1.7998874548793105,0.006689172101598107,0.932212875293033,-0.3727347507001652,1,1,0.8409108622721011,-0.09173635544468324,1
2173,4,1,-0.04771131501848488,0.006689172101598107,1.2027019728792765,-0.3727347507001652,2,0,0.5940702734281291,-0.39015201759807033,1
2174,0,1,-0.9237993849488977,1.4215777095146467,-0.9195971004897109,-0.3727347507001652,1,0,-0.7635529652137165,-1.3869092497907363,1
2175,1,1,-0.9237993849488977,1.4215777095146467,0.41204153378102626,-0.3727347507001652,1,0,2.1985341009139465,-0.096016907975572,1
2176,2,1,-0.04771131501848488,0.006689172101598107,-0.9820176614711517,-0.3727347507001652,1,0,1.9516935120699745,-1.3691755321627685,1
2177,4,1,-0.04771131501848488,0.7141334408081224,-1.4813821493226782,-0.3727347507001652,0,0,3.1241863090788415,-1.356945382074515,1
2178,3,1,-0.9237993849488977,1.4215777095146467,-1.0236313687921121,-0.3727347507001652,2,0,-0.20816164031477966,-1.012666657090177,1
2179,4,1,1.7044648248423406,-0.7007550966049262,-0.6074942955825069,0.28395426466922724,0,0,-0.4550022291587516,-0.38587146506718156,1
2180,0,1,-0.04771131501848488,-1.4081993653114504,0.6617237777067895,-0.3727347507001652,0,1,2.0751138064919608,-0.08867881792261985,1
2181,1,1,-0.9237993849488977,0.006689172101598107,-1.2316999053969149,-0.3727347507001652,1,0,0.6557804206391221,-1.5257214532924142,1
2182,2,1,-0.9237993849488977,0.7141334408081224,-0.8987902468292306,-0.3727347507001652,2,1,2.2602442481249394,-1.5691384861057145,1
2183,4,1,-0.9237993849488977,-0.7007550966049262,0.9738265826139935,-0.3727347507001652,1,0,0.7174905678501151,-0.7949699855192635,1
2184,3,1,-0.9237993849488977,-0.7007550966049262,-0.1289366613914607,-1.0294237660695578,2,0,1.3345920399600448,-0.944177816595957,1
2185,4,1,0.828376754911928,0.006689172101598107,0.1831661435157433,-0.3727347507001652,1,1,-0.7635529652137165,-0.9827027893739557,1
2186,0,1,-0.9237993849488977,0.7141334408081224,-0.17055036871242124,-0.3727347507001652,2,1,0.9026210094830941,0.04462981803934405,1
2187,1,0,-0.04771131501848488,1.4215777095146467,-1.148472490754994,-1.0294237660695578,2,1,1.7048529232260028,-1.3862977422863236,1
2188,2,0,-0.9237993849488977,0.006689172101598107,-0.5658805882615463,-0.3727347507001652,0,0,-0.4550022291587516,-0.16511725597420465,1
2189,4,0,0.828376754911928,-1.4081993653114504,-0.5450737346010661,-0.3727347507001652,1,0,0.3472296845841572,-0.617021301735174,1
2190,3,0,-0.04771131501848488,1.4215777095146467,0.41204153378102626,-1.0294237660695578,1,0,1.5197224815930237,-0.45497181306581425,1
2191,4,0,-0.04771131501848488,-0.7007550966049262,-1.4813821493226782,0.28395426466922724,1,0,1.7048529232260028,-1.298240661650898,1
2192,0,0,-0.04771131501848488,0.7141334408081224,0.8697923143115922,-0.3727347507001652,2,0,-0.3932920819477586,-0.7075244123882505,1
2193,1,0,-0.9237993849488977,-0.7007550966049262,1.2859293875211975,-0.3727347507001652,2,0,1.6431427760150097,0.08070876079969208,1
2194,2,0,-0.9237993849488977,-0.7007550966049262,-1.5854164176250796,-0.3727347507001652,1,0,0.4089398317951502,-1.3716215621804193,1
2195,4,0,-0.9237993849488977,1.4215777095146467,-0.8571765395082701,-0.3727347507001652,2,1,-0.023031198681800702,-1.039572987284335,1
2196,3,0,-0.04771131501848488,-0.7007550966049262,0.07913187521334197,-1.0294237660695578,1,1,2.1985341009139465,-0.13331886574474539,1
2197,4,0,-0.9237993849488977,0.006689172101598107,-0.9820176614711517,-0.3727347507001652,2,0,3.1858964562898344,-1.235255388696392,1
2198,0,0,-0.04771131501848488,-0.7007550966049262,-1.2525067590573953,-0.3727347507001652,1,0,2.1368239537029536,-1.4927000480541297,1
2199,1,0,0.828376754911928,1.4215777095146467,0.12074558253430251,-1.0294237660695578,0,1,1.2111717455380588,-0.2641814716890586,1
2200,2,0,0.828376754911928,-0.7007550966049262,-1.9599397835137242,0.9406432800386197,0,0,2.6305051313908976,-1.5312250208321283,1
2201,4,0,-0.9237993849488977,0.7141334408081224,-1.3773478810202768,-1.0294237660695578,1,0,1.2111717455380588,-1.1147884103270944,1
2202,3,0,0.828376754911928,0.006689172101598107,1.161088265558316,-0.3727347507001652,1,0,0.3472296845841572,-0.6885676797514574,1
2203,4,0,-0.9237993849488977,0.006689172101598107,-1.169279344415474,0.28395426466922724,2,0,3.0007660146568553,-1.2340323736875667,1
2204,0,0,-0.04771131501848488,0.006689172101598107,0.932212875293033,0.9406432800386197,1,1,0.2855195373731642,0.00610484526134531,1
2205,1,0,1.7044648248423406,-0.7007550966049262,0.39123468012054596,-0.3727347507001652,2,1,-0.023031198681800702,-0.8023080755722156,1
2206,2,0,-1.7998874548793105,-1.4081993653114504,-2.0639740518161256,-0.3727347507001652,2,1,0.16209924295117825,-1.071371377513794,1
2207,4,0,-0.9237993849488977,0.006689172101598107,-1.0444382224525925,-1.0294237660695578,2,0,1.149461598327066,-1.1716586082374734,1
2208,3,0,-0.9237993849488977,-1.4081993653114504,-0.5450737346010661,-1.0294237660695578,1,0,1.0877514511160729,-0.27090805423759806,1
2209,4,2,-0.04771131501848488,0.7141334408081224,0.16235928985526304,0.28395426466922724,1,1,1.9516935120699745,-0.24461323154785286,1
2210,0,2,0.828376754911928,-1.4081993653114504,-1.5229958566436386,-1.0294237660695578,1,1,2.3836645425469256,-1.6033829063528244,1
2211,1,2,-0.04771131501848488,-0.7007550966049262,-0.1289366613914607,-0.3727347507001652,2,1,0.03867894852919228,0.11923373357769082,1
2212,2,2,1.7044648248423406,-1.4081993653114504,-2.188815173779007,0.9406432800386197,1,0,2.6922152786018905,-1.1312991129462366,1
2213,4,2,-0.9237993849488977,-1.4081993653114504,0.9530197289535133,-1.0294237660695578,2,0,3.062476161867848,-0.3595766423774364,1
2214,3,2,-0.04771131501848488,-0.7007550966049262,-0.5866874419220266,-1.0294237660695578,2,0,2.5070848369689114,-0.22810252892871055,1
2215,4,2,-0.9237993849488977,0.7141334408081224,1.0362471435954344,0.28395426466922724,0,1,0.22380939016217122,-0.5919494940542542,1
2216,0,2,-0.04771131501848488,-0.7007550966049262,-0.9195971004897109,-0.3727347507001652,1,1,3.0007660146568553,-1.033457912240208,1
2217,1,2,0.828376754911928,-0.7007550966049262,-1.0444382224525925,0.28395426466922724,2,1,1.8282732176479888,-1.3178089017921035,1
2218,2,2,-0.04771131501848488,-0.7007550966049262,0.6825306313672698,-0.3727347507001652,2,0,-0.023031198681800702,-0.4794321132423214,1
2219,4,2,1.7044648248423406,1.4215777095146467,0.620110070385829,0.28395426466922724,2,1,3.0007660146568553,-0.7546104902280267,1
2220,3,2,1.7044648248423406,-1.4081993653114504,0.39123468012054596,1.5973322954080122,1,1,1.3345920399600448,-0.24155569402578947,1
2221,4,2,-0.9237993849488977,-1.4081993653114504,-0.9612108078106715,-1.0294237660695578,1,1,-0.7018428180027235,-1.4248227150643222,1
2222,0,2,-0.9237993849488977,0.7141334408081224,0.49526894842294733,-0.3727347507001652,2,0,1.4580123343820308,-0.9313361590032908,1
2223,1,2,-0.04771131501848488,-1.4081993653114504,-2.3552700030628495,-1.0294237660695578,0,1,0.10038909574018526,-1.0995007227167775,1
2224,2,2,-0.04771131501848488,0.006689172101598107,0.9946334362744738,-0.3727347507001652,1,0,-0.08474134589279368,-0.9888178644180826,1
2225,4,2,-0.9237993849488977,-1.4081993653114504,-1.314927320038836,-1.0294237660695578,2,1,2.3836645425469256,-1.039572987284335,1
2226,3,2,-0.04771131501848488,0.006689172101598107,-0.6283011492429872,0.28395426466922724,1,1,0.03867894852919228,-1.1912268483786792,1
2227,4,2,0.828376754911928,-1.4081993653114504,0.03751816789238143,-0.3727347507001652,1,0,-0.14645149310378666,-0.9545734441709726,1
2228,0,2,-0.9237993849488977,0.7141334408081224,-0.2537777833543423,-1.0294237660695578,2,1,0.3472296845841572,-0.7711211928471691,1
2229,1,2,-0.9237993849488977,-1.4081993653114504,0.5993032167253487,-0.3727347507001652,1,0,3.062476161867848,-0.9050413363135457,1
2230,2,2,-0.04771131501848488,0.006689172101598107,-1.0860519297735531,-1.0294237660695578,1,1,2.0134036592809674,-1.3820171897554347,1
2231,4,2,-0.04771131501848488,0.006689172101598107,0.16235928985526304,-0.3727347507001652,0,0,2.6922152786018905,-0.1975271537080766,1
2232,3,2,-0.04771131501848488,0.7141334408081224,-1.1276656370945135,-0.3727347507001652,1,1,0.4089398317951502,-1.2909025715979456,1
2233,4,2,-0.9237993849488977,0.7141334408081224,0.5160758020834276,-0.3727347507001652,1,1,2.3836645425469256,-0.11436213310795235,1
2234,0,2,-0.04771131501848488,1.4215777095146467,-0.8779833931687504,-0.3727347507001652,1,0,-0.5784225235807375,-1.3887437723039744,1
2235,1,2,-0.9237993849488977,-1.4081993653114504,-0.6699148565639477,-0.3727347507001652,0,0,1.3963021871710377,-1.4291032675952111,1
2236,2,2,-0.04771131501848488,-0.7007550966049262,1.3483499485026382,-0.3727347507001652,2,1,0.7792007150611081,-0.7246466225118054,1
2237,4,2,-0.9237993849488977,0.7141334408081224,-1.4813821493226782,-1.0294237660695578,1,1,1.9516935120699745,-1.4933115555585423,1
2238,3,2,-1.7998874548793105,1.4215777095146467,0.5368826557439078,-0.3727347507001652,2,0,-0.023031198681800702,-0.8946457087385301,1
2239,4,2,-0.9237993849488977,0.7141334408081224,-1.148472490754994,-1.0294237660695578,1,0,1.4580123343820308,-1.1337451429638874,1
2240,0,2,-0.9237993849488977,0.006689172101598107,-0.8779833931687504,-0.3727347507001652,2,1,-0.14645149310378666,-1.6058289363704752,1
2241,1,2,-0.04771131501848488,-1.4081993653114504,-1.2316999053969149,-1.0294237660695578,1,1,1.7665630704369957,-1.3862977422863236,1
2242,2,2,-0.9237993849488977,0.7141334408081224,-2.022360344495165,0.28395426466922724,1,0,2.6305051313908976,-1.516548840726224,1
2243,4,2,-0.04771131501848488,0.006689172101598107,-1.6062232712855598,-0.3727347507001652,2,0,2.2602442481249394,-1.0842130351064605,1
2244,3,2,0.828376754911928,0.7141334408081224,-0.9820176614711517,0.28395426466922724,2,1,2.6922152786018905,-1.2358668962008046,1
2245,4,2,0.828376754911928,0.006689172101598107,-0.08732295407050017,-1.0294237660695578,2,0,2.8156355730238762,-0.217706901353695,1
2246,0,2,-0.9237993849488977,-0.7007550966049262,-0.690721710224428,-1.0294237660695578,2,0,0.5940702734281291,-1.0426305248063983,1
2247,1,2,-0.9237993849488977,-0.7007550966049262,-0.08732295407050017,-1.0294237660695578,1,1,-0.6401326707917305,-0.8396100333413891,1
2248,2,2,0.828376754911928,-1.4081993653114504,-0.44103946629866475,-0.3727347507001652,2,1,-0.023031198681800702,-0.08684429540938182,1
2249,4,2,-0.9237993849488977,0.7141334408081224,1.244315680200237,-1.0294237660695578,1,1,1.5814326288040168,0.03423419046432852,1
2250,3,2,-0.04771131501848488,-1.4081993653114504,0.5784963630648684,-0.3727347507001652,1,0,1.2111717455380588,-0.9912638944357333,1
2251,4,2,0.828376754911928,-1.4081993653114504,-1.398154734680757,-1.0294237660695578,1,1,2.0134036592809674,-1.37406759219807,1
2252,0,2,-0.04771131501848488,-1.4081993653114504,-0.773949124866349,-1.0294237660695578,2,1,2.4453746897579185,-1.4572326127981943,1
2253,1,2,-0.9237993849488977,1.4215777095146467,-1.5854164176250796,-0.3727347507001652,2,1,1.5197224815930237,-1.5073762281600338,1
2254,2,2,-0.04771131501848488,0.7141334408081224,-0.7115285638849083,-0.3727347507001652,0,1,1.272881892749052,-1.4376643726569887,1
2255,4,2,-0.04771131501848488,0.006689172101598107,-1.0444382224525925,-1.0294237660695578,2,0,1.5197224815930237,-1.0230622846651924,1
2256,3,2,-0.9237993849488977,0.7141334408081224,0.41204153378102626,-0.3727347507001652,0,0,0.5323601262171361,-0.05382289017109718,1
2257,4,2,-0.04771131501848488,1.4215777095146467,-0.6699148565639477,-0.3727347507001652,1,0,-0.5167123763697445,-1.6033829063528244,1
2258,0,2,-0.9237993849488977,-0.7007550966049262,0.9530197289535133,0.28395426466922724,1,0,0.2855195373731642,-0.5717697464086359,1
2259,1,2,-0.9237993849488977,0.7141334408081224,0.9530197289535133,0.28395426466922724,1,1,-0.14645149310378666,-0.3693607624480393,1
2260,2,2,-0.9237993849488977,-0.7007550966049262,-0.04570924674953964,0.28395426466922724,2,1,2.3836645425469256,-0.44885673802168746,1
2261,4,2,-0.04771131501848488,0.006689172101598107,-1.8975192225322834,-0.3727347507001652,1,0,1.6431427760150097,-1.4682397478776226,1
2262,3,2,-0.9237993849488977,0.006689172101598107,-2.001553490834685,1.5973322954080122,1,0,0.7792007150611081,-1.1062273052653169,1
2263,4,2,-0.9237993849488977,1.4215777095146467,0.3080072654786249,-0.3727347507001652,1,0,-0.7635529652137165,-0.4708710081805439,1
2264,0,2,-0.04771131501848488,1.4215777095146467,-1.148472490754994,0.28395426466922724,0,0,2.1368239537029536,-1.016335702116653,1
2265,1,2,-0.04771131501848488,0.7141334408081224,0.26639355815766436,-0.3727347507001652,2,0,2.3219543953359327,0.1595932288689276,1
2266,2,2,0.828376754911928,0.006689172101598107,-0.3370051979962634,-0.3727347507001652,2,0,-0.4550022291587516,-0.5491439687453668,1
2267,4,2,0.828376754911928,0.7141334408081224,1.47319107046552,0.28395426466922724,2,0,1.6431427760150097,-0.15472162839918913,1
2268,3,2,-0.04771131501848488,-1.4081993653114504,-1.62703012494604,0.28395426466922724,2,0,-0.20816164031477966,-1.400973922392228,1
2269,4,2,-0.04771131501848488,-1.4081993653114504,0.39123468012054596,-0.3727347507001652,2,0,2.4453746897579185,-0.12903831321385664,1
2270,0,2,-0.04771131501848488,-0.7007550966049262,0.8489854606511119,-0.3727347507001652,1,0,-0.20816164031477966,-0.07155660779906485,1
2271,1,2,-0.04771131501848488,-1.4081993653114504,-2.022360344495165,-0.3727347507001652,1,0,2.8773457202348696,-1.4884194955232408,1
2272,2,2,0.828376754911928,1.4215777095146467,0.49526894842294733,1.5973322954080122,1,0,2.3836645425469256,-0.6231363767793008,1
2273,4,2,-0.9237993849488977,0.006689172101598107,-0.6074942955825069,-1.0294237660695578,2,1,2.7539254258128834,0.05196790809229619,1
2274,3,2,0.828376754911928,-0.7007550966049262,-1.1068587834340333,-1.0294237660695578,1,1,1.149461598327066,-1.3068017667126754,1
2275,4,2,-0.9237993849488977,-1.4081993653114504,-1.148472490754994,-0.3727347507001652,1,1,2.1985341009139465,-1.486584973010003,1
2276,0,2,-0.9237993849488977,0.7141334408081224,-0.02490239308905937,-1.0294237660695578,1,1,3.0007660146568553,-0.4274539753672437,1
2277,1,2,-0.04771131501848488,0.006689172101598107,1.1194745582373553,-0.3727347507001652,1,0,1.5814326288040168,-0.8689623935531976,1
2278,2,2,-0.9237993849488977,-1.4081993653114504,1.2027019728792765,-0.3727347507001652,1,0,2.0751138064919608,-0.7063013973794251,1
2279,4,2,1.7044648248423406,-1.4081993653114504,0.28720041181814465,-0.3727347507001652,2,1,3.1241863090788415,-0.5681007013821597,1
2280,3,2,-0.04771131501848488,0.7141334408081224,0.26639355815766436,4.224088356885582,1,1,0.6557804206391221,-0.22198745388458377,1
2281,4,2,-0.9237993849488977,-0.7007550966049262,-0.3994257589777042,-0.3727347507001652,0,0,1.7665630704369957,-0.7705096853427563,1
2282,0,2,-0.04771131501848488,-1.4081993653114504,-0.5450737346010661,-0.3727347507001652,0,0,2.0751138064919608,-0.3381738797229927,1
2283,1,2,1.7044648248423406,1.4215777095146467,-0.7531422712058687,-0.3727347507001652,2,0,1.149461598327066,-1.0475225848416998,1
2284,2,2,1.7044648248423406,0.006689172101598107,-1.5854164176250796,2.910710326146797,0,0,-0.08474134589279368,-1.3838517122686729,1
2285,4,2,-0.04771131501848488,-1.4081993653114504,-1.5646095639645992,-1.0294237660695578,0,0,0.7174905678501151,-1.6052174288660626,1
2286,3,2,0.828376754911928,0.7141334408081224,0.49526894842294733,-1.0294237660695578,0,0,2.9390558674458624,-0.3363393572097546,1
2287,4,2,-0.9237993849488977,-1.4081993653114504,0.09993872887382224,1.5973322954080122,0,1,-0.5167123763697445,-0.12353474567414252,1
2288,0,2,0.828376754911928,0.7141334408081224,-0.4826531736196253,-1.0294237660695578,2,0,-0.20816164031477966,-0.05198836765785914,1
2289,1,2,-0.9237993849488977,-1.4081993653114504,0.5784963630648684,-1.0294237660695578,2,0,2.2602442481249394,-0.11986570064766645,1
2290,2,2,-0.04771131501848488,-0.7007550966049262,1.3067362411816779,0.28395426466922724,1,0,0.7792007150611081,-0.25133981409639233,1
2291,4,2,0.828376754911928,0.7141334408081224,-0.3786189053172239,-0.3727347507001652,2,1,2.0134036592809674,0.04585283304816941,1
2292,3,2,-0.9237993849488977,1.4215777095146467,1.2027019728792765,0.28395426466922724,0,1,-0.5167123763697445,-0.11497364061236502,1
2293,4,2,-0.9237993849488977,1.4215777095146467,0.3080072654786249,-0.3727347507001652,1,0,-0.08474134589279368,-0.5583165813115569,1
2294,0,2,-0.04771131501848488,1.4215777095146467,-1.148472490754994,0.28395426466922724,0,0,2.5070848369689114,-1.3612259346054036,1
2295,1,2,-0.04771131501848488,-0.7007550966049262,0.26639355815766436,-0.3727347507001652,2,0,2.6305051313908976,-0.2910878018832164,1
2296,2,2,0.828376754911928,-1.4081993653114504,-0.3370051979962634,-0.3727347507001652,2,0,1.149461598327066,-0.38587146506718156,1
2297,4,2,0.828376754911928,0.7141334408081224,1.47319107046552,0.28395426466922724,2,1,2.6305051313908976,0.04585283304816941,1
2298,3,2,-0.04771131501848488,1.4215777095146467,-1.62703012494604,0.28395426466922724,2,0,0.9026210094830941,-1.1734931307507115,1
2299,4,2,-0.04771131501848488,-1.4081993653114504,0.39123468012054596,-0.3727347507001652,2,0,0.4089398317951502,-0.45436030556140156,1
2300,0,2,-0.04771131501848488,-1.4081993653114504,0.8489854606511119,-0.3727347507001652,1,0,1.2111717455380588,-0.6922367247779335,1
2301,1,2,-0.04771131501848488,1.4215777095146467,-2.022360344495165,-0.3727347507001652,1,0,2.3836645425469256,-1.157593935635982,1
2302,2,1,0.828376754911928,-0.7007550966049262,0.49526894842294733,1.5973322954080122,1,0,2.7539254258128834,-0.7252581300162182,1
2303,4,1,-0.9237993849488977,0.006689172101598107,-0.6074942955825069,-1.0294237660695578,2,0,2.3836645425469256,-0.2433902165390275,1
2304,3,1,0.828376754911928,-0.7007550966049262,-1.1068587834340333,-1.0294237660695578,1,1,2.7539254258128834,-1.2107950885198848,1
2305,4,1,-0.9237993849488977,0.006689172101598107,-1.148472490754994,-0.3727347507001652,1,1,0.4089398317951502,-1.1031697677432535,1
2306,0,1,-0.9237993849488977,1.4215777095146467,-0.02490239308905937,-1.0294237660695578,1,1,1.2111717455380588,-0.6304744668322529,1
2307,1,1,-0.04771131501848488,-1.4081993653114504,1.1194745582373553,-0.3727347507001652,1,1,-0.023031198681800702,-0.37853337501422946,1
2308,2,1,-0.9237993849488977,-0.7007550966049262,1.2027019728792765,-0.3727347507001652,1,1,1.02604130390508,-0.4690364856673059,1
2309,4,1,1.7044648248423406,-0.7007550966049262,0.28720041181814465,-0.3727347507001652,2,0,0.7792007150611081,-0.23666363399048804,1
2310,3,1,-0.04771131501848488,0.006689172101598107,0.26639355815766436,4.224088356885582,1,0,0.47064997900614314,-0.4225619153319423,1
2311,4,1,-0.9237993849488977,1.4215777095146467,-0.3994257589777042,-0.3727347507001652,0,0,0.22380939016217122,-0.8555092284561187,1
2312,0,1,-0.04771131501848488,0.7141334408081224,-0.5450737346010661,-0.3727347507001652,0,0,0.8409108622721011,0.20362176918664046,1
2313,1,1,1.7044648248423406,0.7141334408081224,-0.7531422712058687,-0.3727347507001652,2,0,0.03867894852919228,-1.212629611033123,1
2314,2,1,1.7044648248423406,-0.7007550966049262,-1.5854164176250796,2.910710326146797,0,1,1.7665630704369957,-1.577699591167492,1
2315,4,1,-0.04771131501848488,1.4215777095146467,-1.5646095639645992,-1.0294237660695578,0,0,0.5323601262171361,-1.4914770330453042,1
2316,3,1,0.828376754911928,1.4215777095146467,0.49526894842294733,-1.0294237660695578,0,1,2.2602442481249394,0.1712118714527685,1
2317,4,1,-0.9237993849488977,-1.4081993653114504,0.09993872887382224,1.5973322954080122,0,1,1.7665630704369957,0.04952187807464548,1
2318,0,1,0.828376754911928,-0.7007550966049262,-0.4826531736196253,-1.0294237660695578,2,0,0.964331156694087,-0.4714825156849566,1
2319,1,1,-0.9237993849488977,-0.7007550966049262,0.5784963630648684,-1.0294237660695578,2,0,1.149461598327066,-0.22015293137134573,1
2320,2,1,-0.04771131501848488,-1.4081993653114504,1.3067362411816779,0.28395426466922724,1,0,2.5070848369689114,-0.6255824067969515,1
2321,4,1,0.828376754911928,1.4215777095146467,-0.3786189053172239,-0.3727347507001652,2,0,1.4580123343820308,-0.8787465136238004,1
2322,3,1,-0.9237993849488977,1.4215777095146467,1.2027019728792765,0.28395426466922724,0,1,0.3472296845841572,-0.45313729055257623,1
2323,4,1,-0.9237993849488977,0.7141334408081224,-0.9612108078106715,-0.3727347507001652,1,1,-0.5167123763697445,-1.3612259346054036,1
2324,0,0,-1.7998874548793105,-0.7007550966049262,0.932212875293033,-0.3727347507001652,1,1,2.8156355730238762,-1.2964061391376598,1
2325,1,0,-0.04771131501848488,0.7141334408081224,-1.4397684420017176,-1.0294237660695578,1,0,1.02604130390508,-1.5312250208321283,1
2326,2,0,-1.7998874548793105,1.4215777095146467,-0.17055036871242124,-0.3727347507001652,1,1,2.2602442481249394,-0.6402585869028559,1
2327,4,0,-0.04771131501848488,0.7141334408081224,1.4939979241260002,1.5973322954080122,2,0,2.3836645425469256,-0.38220242004070554,1
2328,3,0,1.7044648248423406,0.7141334408081224,-0.42023261263818446,-0.3727347507001652,1,1,-0.3932920819477586,-0.28069217430820087,1
2329,4,0,-0.04771131501848488,-0.7007550966049262,-0.3786189053172239,0.28395426466922724,1,0,2.9390558674458624,-0.8426675708634525,1
2330,0,0,-0.9237993849488977,0.7141334408081224,-0.6491080029034674,-1.0294237660695578,1,1,2.3219543953359327,-1.5856491887248567,1
2331,1,0,-0.04771131501848488,0.006689172101598107,0.5784963630648684,-1.0294237660695578,2,1,1.8282732176479888,-0.8769119911105624,1
2332,2,0,-0.9237993849488977,-0.7007550966049262,-0.6074942955825069,0.28395426466922724,1,0,0.2855195373731642,0.03790323549080459,1
2333,4,0,0.828376754911928,-0.7007550966049262,-1.7102575395879611,0.9406432800386197,2,0,1.9516935120699745,-1.1783851907860128,1
2334,3,0,0.828376754911928,-1.4081993653114504,1.556418485107441,0.9406432800386197,1,1,2.3219543953359327,-0.9606885192150993,1
2335,4,0,0.828376754911928,1.4215777095146467,1.3067362411816779,-0.3727347507001652,2,0,0.2855195373731642,-0.7454378776618366,1
2336,0,0,-1.7998874548793105,-0.7007550966049262,0.6617237777067895,1.5973322954080122,1,0,3.062476161867848,-0.2996489069449939,1
2337,1,0,-0.9237993849488977,0.7141334408081224,0.3288141191391052,-0.3727347507001652,2,0,0.5323601262171361,-0.02508203746370129,1
2338,2,0,-1.7998874548793105,1.4215777095146467,0.932212875293033,0.28395426466922724,1,0,1.3963021871710377,-0.942343294082719,1
2339,4,0,0.828376754911928,-1.4081993653114504,-0.2537777833543423,-1.0294237660695578,2,0,1.4580123343820308,-0.3724182999701027,1
2340,3,0,0.828376754911928,0.7141334408081224,1.0986677045768751,-0.3727347507001652,2,1,2.8156355730238762,0.2103483517351799,1
2341,4,0,-0.9237993849488977,1.4215777095146467,-0.5034600272801055,-1.0294237660695578,1,0,1.5814326288040168,-0.8787465136238004,1
2342,0,0,0.828376754911928,-0.7007550966049262,1.0362471435954344,-0.3727347507001652,1,0,0.5323601262171361,-0.4274539753672437,1
2343,1,0,-0.04771131501848488,-0.7007550966049262,-0.8987902468292306,-1.0294237660695578,1,0,-0.5167123763697445,-1.5073762281600338,1
2344,2,0,-0.04771131501848488,0.006689172101598107,-0.004095539428579102,-0.3727347507001652,1,0,2.0134036592809674,-0.7888549104751367,1
2345,4,0,-0.04771131501848488,1.4215777095146467,0.12074558253430251,-0.3727347507001652,1,0,0.4089398317951502,-0.05198836765785914,1
2346,3,2,-0.9237993849488977,-0.7007550966049262,1.3067362411816779,-0.3727347507001652,1,0,-0.08474134589279368,-0.9050413363135457,1
2347,4,2,0.828376754911928,-1.4081993653114504,-1.1900861980759543,-1.0294237660695578,1,0,2.5687949841799047,-1.3575568895789276,1
2348,0,2,-0.9237993849488977,-0.7007550966049262,-0.5658805882615463,-0.3727347507001652,2,0,1.8899833648589817,0.10700358348943725,1
2349,1,2,-0.04771131501848488,-1.4081993653114504,0.28720041181814465,-0.3727347507001652,2,0,1.3963021871710377,-0.08256374287849307,1
2350,2,2,0.828376754911928,-1.4081993653114504,-0.8363696858477898,-0.3727347507001652,0,1,2.7539254258128834,-1.212629611033123,1
2351,4,2,0.828376754911928,-1.4081993653114504,0.5576895094043881,0.28395426466922724,1,1,1.2111717455380588,-0.6292514518234276,1
2352,3,2,0.828376754911928,1.4215777095146467,0.49526894842294733,1.5973322954080122,2,0,2.8773457202348696,-0.7283156675382816,1
2353,4,2,-0.9237993849488977,-0.7007550966049262,1.1194745582373553,-0.3727347507001652,2,0,1.8282732176479888,-0.11925419314325378,1
2354,0,2,-1.7998874548793105,-0.7007550966049262,-1.1900861980759543,-0.3727347507001652,1,0,2.5687949841799047,-1.4437794477011154,1
2355,1,2,-0.04771131501848488,0.006689172101598107,0.3704278264600657,0.28395426466922724,1,1,2.9390558674458624,-0.031197112507828077,1
2356,2,2,-0.9237993849488977,1.4215777095146467,1.1194745582373553,-1.0294237660695578,2,1,1.2111717455380588,-0.9863718344004319,1
2357,4,2,-0.04771131501848488,0.006689172101598107,1.181895119218796,-0.3727347507001652,1,0,1.7665630704369957,-0.7961930005280888,1
2358,3,2,-0.9237993849488977,-0.7007550966049262,0.0583250215528617,-1.0294237660695578,1,1,0.5323601262171361,-0.23605212648607538,1
2359,4,2,-0.04771131501848488,-1.4081993653114504,-0.6074942955825069,-0.3727347507001652,2,1,1.5197224815930237,-0.2299370514419486,1
2360,0,2,1.7044648248423406,0.7141334408081224,-0.02490239308905937,0.9406432800386197,1,0,2.4453746897579185,-0.28436121933467695,1
