,num__Customer_care_calls,num__Customer_rating,num__Cost_of_the_Product,num__Prior_purchases,num__Discount_offered,num__Weight_in_gms,cat__Warehouse_block,cat__Mode_of_Shipment,cat__Product_importance,cat__Gender,Reached.on.Time_Y.N
8354,1.6779954961543668,0.709616774210728,1.4142246725333594,0.2683049461214632,-0.20639805967708189,-1.319538153421712,0.0,0.0,1.0,0.0,1
6302,2.5463753660805932,-0.7075919273841863,1.9934402841709002,0.2683049461214632,-0.7004699326514631,-1.5570387547367714,0.0,0.0,2.0,1.0,0
8207,-0.9271441136243118,0.709616774210728,-0.7371475992632206,-0.385391186849785,-0.7004699326514631,1.0066245484044467,4.0,1.0,1.0,0.0,0
681,-0.9271441136243118,0.709616774210728,1.2901070414681721,-1.0390873198210333,1.58461247985505,-0.5936044388623151,1.0,0.0,2.0,0.0,1
10740,-0.05876424369808559,0.0010124234132708424,-0.3854809779118566,0.2683049461214632,-0.6387109485296655,-1.3537284713488158,3.0,2.0,1.0,0.0,1
4775,-0.9271441136243118,0.0010124234132708424,1.124616866714589,-0.385391186849785,-0.6387109485296655,0.9876977652662288,4.0,1.0,2.0,0.0,0
3159,-0.9271441136243118,-1.4161962781816433,-1.0060691332377931,2.8830894780064567,-0.20639805967708189,1.1024795468786481,1.0,0.0,0.0,0.0,0
2987,1.6779954961543668,0.0010124234132708424,1.4555972162217552,0.9220010790927115,-0.3299160279206772,-1.0741005140164324,4.0,1.0,2.0,0.0,1
4908,-0.9271441136243118,1.418221125008185,-0.3441084342234608,-0.385391186849785,-0.6387109485296655,0.49560140367255834,3.0,1.0,2.0,0.0,1
1882,-0.05876424369808559,-1.4161962781816433,-0.19930453131407563,4.190481743948953,1.4610945116114546,-0.13508785380419291,2.0,2.0,2.0,1.0,1
7104,-0.05876424369808559,-1.4161962781816433,0.7108914298306312,1.5756972120639596,-0.39167501204247485,-1.061889686185324,3.0,1.0,1.0,0.0,1
1940,-0.05876424369808559,1.418221125008185,0.772950245363225,0.2683049461214632,2.63451520992561,-0.4782121158583402,0.0,2.0,0.0,0.0,1
3296,0.8096156262281407,0.709616774210728,0.4626561677002567,-1.0390873198210333,-0.39167501204247485,0.5945091091045368,0.0,0.0,1.0,0.0,1
3534,-0.9271441136243118,1.418221125008185,-0.6130299681980333,-1.0390873198210333,-0.7004699326514631,0.28435408219438224,3.0,2.0,2.0,1.0,0
3729,-0.05876424369808559,0.0010124234132708424,-1.3370494827449593,-0.385391186849785,-0.3299160279206772,1.251451646418171,1.0,2.0,1.0,0.0,1
7556,-0.9271441136243118,0.0010124234132708424,1.0418717793377974,-0.385391186849785,-0.5769519644078678,1.1348382406310855,0.0,2.0,2.0,1.0,1
1181,0.8096156262281407,-1.4161962781816433,-0.7578338711074185,1.5756972120639596,1.8934074004640382,-1.2139144926826242,4.0,2.0,2.0,1.0,1
1375,-0.05876424369808559,-0.7075919273841863,-0.5302848808212418,-0.385391186849785,0.8435046703934781,-0.13020352267174953,4.0,0.0,1.0,1.0,1
6355,-1.795523983550538,0.709616774210728,-1.9990101817592916,0.2683049461214632,-0.26815704379887956,0.5059806073290005,4.0,2.0,1.0,1.0,1
5547,0.8096156262281407,0.0010124234132708424,-0.11655944393728411,0.2683049461214632,-0.26815704379887956,0.3991358638068016,1.0,2.0,1.0,1.0,0
626,0.8096156262281407,-0.7075919273841863,0.5247149832328504,-0.385391186849785,2.325720289316622,-0.13508785380419291,0.0,2.0,1.0,0.0,1
4758,2.5463753660805932,-0.7075919273841863,1.6624599346637339,0.2683049461214632,-0.3299160279206772,-1.4337093936425762,3.0,2.0,1.0,0.0,0
2112,-0.05876424369808559,-0.7075919273841863,-0.5716574245096375,-0.385391186849785,-0.5151929802860702,0.0566221431442097,3.0,2.0,1.0,1.0,1
7071,-0.9271441136243118,-1.4161962781816433,-0.2613633468466693,-1.0390873198210333,-0.3299160279206772,0.8039248064080466,1.0,2.0,1.0,0.0,0
4950,-0.9271441136243118,0.0010124234132708424,-0.9440103177051995,0.2683049461214632,-0.6387109485296655,0.3734931253614739,3.0,2.0,2.0,1.0,0
7964,2.5463753660805932,-1.4161962781816433,1.6624599346637339,0.2683049461214632,-0.7622289167732608,-1.115617328642201,0.0,2.0,2.0,0.0,0
8270,1.6779954961543668,0.0010124234132708424,0.8556953327400165,-1.0390873198210333,-0.4534339961642725,-1.3146538222892687,0.0,2.0,1.0,1.0,1
4180,-0.05876424369808559,1.418221125008185,-0.2406770750024714,-1.0390873198210333,-0.5769519644078678,0.6952484387111815,2.0,2.0,2.0,1.0,0
8351,1.6779954961543668,-0.7075919273841863,0.772950245363225,0.2683049461214632,-0.20639805967708189,-1.2578734728746146,4.0,1.0,1.0,0.0,1
6826,0.8096156262281407,0.709616774210728,0.772950245363225,0.9220010790927115,-0.6387109485296655,-1.3140432808977134,2.0,1.0,1.0,0.0,1
1462,0.8096156262281407,-1.4161962781816433,0.772950245363225,-0.385391186849785,1.4610945116114546,0.12622386178152784,2.0,2.0,1.0,1.0,1
2887,-0.9271441136243118,-1.4161962781816433,-0.9646965895493974,-1.0390873198210333,1.58461247985505,-1.2768002560128326,4.0,0.0,1.0,0.0,1
6932,-0.9271441136243118,-1.4161962781816433,0.4212836240118609,-0.385391186849785,-0.7622289167732608,1.0798895153910975,0.0,2.0,1.0,1.0,1
684,0.8096156262281407,1.418221125008185,0.5247149832328504,-0.385391186849785,1.2758175592460619,-0.10272916005175553,3.0,0.0,0.0,1.0,1
4539,-1.795523983550538,0.709616774210728,0.9177541482726101,2.229393345035208,-0.20639805967708189,1.3747810075123665,1.0,2.0,1.0,1.0,0
4514,-0.9271441136243118,-1.4161962781816433,0.17304836188148628,2.8830894780064567,-0.7622289167732608,0.30450194811571113,0.0,1.0,1.0,0.0,1
8478,-0.9271441136243118,0.709616774210728,1.0211855074935996,0.9220010790927115,-0.7004699326514631,0.5114754798529993,3.0,1.0,1.0,1.0,0
8676,-0.9271441136243118,-1.4161962781816433,-0.07518690024888833,0.2683049461214632,-0.26815704379887956,1.3833285869941423,3.0,2.0,1.0,0.0,0
1366,-0.05876424369808559,1.418221125008185,-1.5025396574985423,-0.385391186849785,3.1285870828999913,-1.1693449710990782,2.0,0.0,1.0,0.0,1
3916,-0.05876424369808559,0.709616774210728,1.269420769623974,-1.0390873198210333,-0.20639805967708189,0.7343230877707284,2.0,2.0,1.0,1.0,1
10786,0.8096156262281407,1.418221125008185,0.23510717741407994,1.5756972120639596,-0.6387109485296655,-1.0759321381910987,2.0,2.0,1.0,0.0,0
2639,-0.9271441136243118,1.418221125008185,0.6488326142980376,0.9220010790927115,2.943310130534598,0.03952698418065787,4.0,2.0,2.0,0.0,1
10416,0.8096156262281407,-0.7075919273841863,1.0832443230261932,1.5756972120639596,-0.4534339961642725,-1.2896216252354964,3.0,0.0,1.0,0.0,1
9953,-0.05876424369808559,0.709616774210728,0.6695188861422355,0.9220010790927115,-0.7004699326514631,-1.0875324246306517,4.0,2.0,2.0,1.0,0
8843,-0.9271441136243118,0.709616774210728,-0.32342216237926297,-1.0390873198210333,-0.20639805967708189,0.24894268148416773,4.0,2.0,2.0,0.0,0
2300,-0.05876424369808559,-1.4161962781816433,0.8350090608958186,-0.385391186849785,1.214058575124264,-0.684575106204073,0.0,2.0,1.0,0.0,1
4787,-0.9271441136243118,-0.7075919273841863,-1.378422026433355,-0.385391186849785,-0.26815704379887956,0.4913276139316704,4.0,1.0,0.0,0.0,1
2938,-0.05876424369808559,1.418221125008185,-1.1301867643029804,0.9220010790927115,2.5727562258038126,-1.223683154947511,2.0,2.0,0.0,0.0,1
6933,-0.05876424369808559,1.418221125008185,-1.026755405081991,-1.0390873198210333,-0.5151929802860702,0.9217592949782432,1.0,2.0,0.0,0.0,1
9539,0.8096156262281407,0.709616774210728,1.3314795851565677,-1.0390873198210333,-0.39167501204247485,1.0188353762355553,4.0,2.0,2.0,1.0,0
8443,-0.05876424369808559,-1.4161962781816433,0.6695188861422355,-0.385391186849785,-0.5151929802860702,1.4443827261496847,4.0,2.0,0.0,0.0,0
1979,-0.05876424369808559,0.0010124234132708424,0.5454012550770482,-0.385391186849785,2.6962741940474078,0.20070991155128937,4.0,2.0,1.0,1.0,1
3803,-0.9271441136243118,0.709616774210728,-0.30273589053506506,-0.385391186849785,-0.3299160279206772,0.9651077337786781,4.0,2.0,2.0,1.0,0
4534,-0.05876424369808559,1.418221125008185,-2.123127812824479,4.190481743948953,-0.39167501204247485,1.407139701264804,2.0,0.0,2.0,0.0,1
5516,1.6779954961543668,-0.7075919273841863,1.641773662819536,0.2683049461214632,-0.7004699326514631,-1.5588703789114378,0.0,2.0,2.0,1.0,1
5272,1.6779954961543668,-0.7075919273841863,1.5590285754427446,0.2683049461214632,-0.26815704379887956,-1.3464019746501508,2.0,2.0,1.0,1.0,0
7837,-0.9271441136243118,1.418221125008185,-0.48891233713284604,0.2683049461214632,-0.5769519644078678,1.2313037804968423,4.0,2.0,2.0,0.0,0
9730,-0.9271441136243118,1.418221125008185,-1.5025396574985423,-1.0390873198210333,-0.7622289167732608,0.7679028643062767,2.0,0.0,2.0,1.0,1
8271,1.6779954961543668,1.418221125008185,1.8693226531057128,0.2683049461214632,-0.5769519644078678,-1.1699555124906338,1.0,2.0,1.0,0.0,1
4800,2.5463753660805932,-1.4161962781816433,1.6624599346637339,0.2683049461214632,-0.7004699326514631,-1.469731335744346,3.0,0.0,1.0,1.0,1
2280,-0.05876424369808559,0.709616774210728,0.2557934492582778,4.190481743948953,0.6582277180280852,-0.21506877609795322,3.0,2.0,1.0,1.0,1
5400,-0.9271441136243118,1.418221125008185,0.3385385366350694,0.2683049461214632,-0.26815704379887956,0.6250361786823079,3.0,2.0,1.0,0.0,0
5595,0.8096156262281407,-1.4161962781816433,-2.0196964536034896,-0.385391186849785,-0.4534339961642725,1.151322858203082,1.0,1.0,2.0,0.0,1
4469,-0.05876424369808559,0.709616774210728,-1.564598473031136,-1.0390873198210333,-0.20639805967708189,0.5401709252561042,4.0,2.0,1.0,0.0,1
8107,-0.9271441136243118,0.709616774210728,0.37991108032346516,1.5756972120639596,-0.6387109485296655,1.1281222853239758,4.0,2.0,2.0,0.0,0
4130,1.6779954961543668,0.0010124234132708424,-2.288617987578062,0.2683049461214632,-0.6387109485296655,1.3021265819172712,0.0,2.0,1.0,1.0,0
7366,0.8096156262281407,0.0010124234132708424,0.8350090608958186,-0.385391186849785,-0.3299160279206772,0.3692193356205859,2.0,2.0,2.0,0.0,1
10790,-0.05876424369808559,0.709616774210728,0.2764797211024757,0.9220010790927115,-0.5151929802860702,-1.4892686602741196,0.0,2.0,2.0,0.0,0
1784,0.8096156262281407,0.0010124234132708424,-0.05450062840469045,0.2683049461214632,-0.20639805967708189,-0.735250041703173,0.0,0.0,2.0,1.0,1
3182,-0.9271441136243118,0.0010124234132708424,-1.6266572885637296,-0.385391186849785,-0.4534339961642725,1.2807576332128314,0.0,2.0,1.0,1.0,1
494,0.8096156262281407,-1.4161962781816433,-1.047441676926189,0.9220010790927115,0.164155845053704,-1.2804635043621653,0.0,2.0,2.0,0.0,1
5426,-0.05876424369808559,0.709616774210728,0.586773798765444,-0.385391186849785,-0.5769519644078678,0.691585190361849,0.0,2.0,1.0,1.0,0
9122,-0.9271441136243118,-1.4161962781816433,0.7522639735190271,-1.0390873198210333,-0.39167501204247485,1.1806288449977422,0.0,2.0,1.0,1.0,0
5066,-0.05876424369808559,-0.7075919273841863,0.5247149832328504,-0.385391186849785,-0.26815704379887956,0.6726584072236308,0.0,0.0,2.0,1.0,0
2860,-0.05876424369808559,-1.4161962781816433,-0.8819515021726059,-1.0390873198210333,1.7081304480986454,-1.2871794596692747,2.0,1.0,1.0,0.0,1
10958,0.8096156262281407,-0.7075919273841863,1.103930594870391,2.8830894780064567,-0.7004699326514631,0.9944137205733383,0.0,0.0,0.0,1.0,1
4041,0.8096156262281407,1.418221125008185,0.6695188861422355,-1.0390873198210333,-0.26815704379887956,0.6384680892965272,1.0,2.0,1.0,1.0,1
8629,1.6779954961543668,0.709616774210728,0.9798129638052038,0.2683049461214632,-0.39167501204247485,-1.1583552260510808,4.0,0.0,1.0,0.0,1
2897,-0.05876424369808559,-1.4161962781816433,-1.047441676926189,-1.0390873198210333,3.190346067021789,-1.0759321381910987,4.0,2.0,0.0,0.0,1
366,-0.9271441136243118,0.709616774210728,-1.8335200070057085,-0.385391186849785,0.10239686093190635,-1.3854766237096978,3.0,2.0,0.0,0.0,1
849,-0.05876424369808559,-0.7075919273841863,-1.6059710167195318,0.2683049461214632,2.3874792734384194,-1.356781178306593,1.0,2.0,2.0,0.0,1
6326,-1.795523983550538,1.418221125008185,0.8556953327400165,-0.385391186849785,-0.39167501204247485,1.0121194209284456,0.0,2.0,2.0,1.0,0
5384,0.8096156262281407,0.709616774210728,0.772950245363225,0.2683049461214632,-0.5151929802860702,0.3954726154574691,0.0,2.0,2.0,0.0,1
6532,-0.9271441136243118,1.418221125008185,1.0211855074935996,0.2683049461214632,-0.3299160279206772,0.32892360377792806,2.0,2.0,2.0,0.0,1
5236,0.8096156262281407,1.418221125008185,1.0004992356494016,-0.385391186849785,-0.7622289167732608,0.6012250644116464,2.0,2.0,2.0,0.0,0
2653,0.8096156262281407,0.0010124234132708424,0.2971659929466736,-0.385391186849785,2.819792162291003,-0.826220709044931,4.0,2.0,2.0,1.0,1
3503,-0.05876424369808559,-0.7075919273841863,-0.033814356560492566,-1.0390873198210333,-0.7622289167732608,1.0463097388555493,4.0,2.0,2.0,0.0,0
1541,-1.795523983550538,1.418221125008185,1.3935384006891616,0.2683049461214632,1.2758175592460619,-0.126540274322417,4.0,2.0,1.0,1.0,1
5070,0.8096156262281407,-1.4161962781816433,0.9591266919610059,-0.385391186849785,-0.39167501204247485,0.3112179034228208,3.0,0.0,2.0,1.0,0
9772,-1.795523983550538,-1.4161962781816433,0.48334243954445455,0.2683049461214632,-0.26815704379887956,0.8863478942680286,2.0,2.0,2.0,0.0,0
322,-0.9271441136243118,0.0010124234132708424,-1.2543043953681678,-0.385391186849785,2.0169253687076334,-1.5771866206581004,2.0,2.0,1.0,1.0,1
2031,-0.9271441136243118,-0.7075919273841863,-1.399108298277553,0.2683049461214632,0.5347097497844899,-1.4495834698230172,1.0,1.0,2.0,0.0,1
813,-0.9271441136243118,-0.7075919273841863,-1.4611671138101465,-1.0390873198210333,-0.39167501204247485,-1.356781178306593,1.0,1.0,0.0,0.0,1
2528,-1.795523983550538,0.0010124234132708424,-1.4818533856543445,2.8830894780064567,0.47295076566269223,-1.5814604103989884,0.0,2.0,2.0,1.0,1
10323,0.8096156262281407,1.418221125008185,-0.6957750555748249,0.2683049461214632,-0.7004699326514631,0.7630185331738333,1.0,2.0,2.0,0.0,0
8604,2.5463753660805932,-1.4161962781816433,1.5797148472869424,0.2683049461214632,-0.7622289167732608,-1.1986509578937385,3.0,1.0,1.0,1.0,0
10126,1.6779954961543668,0.709616774210728,1.5590285754427446,0.2683049461214632,-0.5151929802860702,0.38997774293347026,2.0,1.0,2.0,0.0,0
1079,-1.795523983550538,0.709616774210728,-1.4404808419659487,-0.385391186849785,0.8435046703934781,-1.2181882824235122,4.0,1.0,2.0,0.0,1
2226,-0.05876424369808559,0.0010124234132708424,-0.6337162400422313,0.2683049461214632,0.040637876810108706,-1.1827768817132975,3.0,2.0,1.0,1.0,1
10060,0.8096156262281407,-1.4161962781816433,-1.750774919628917,0.9220010790927115,-0.7004699326514631,1.2429040669363953,2.0,2.0,2.0,0.0,1
6803,-0.9271441136243118,0.0010124234132708424,-1.1922455798355742,4.190481743948953,-0.20639805967708189,1.3118952441821579,4.0,2.0,2.0,1.0,0
2705,-0.9271441136243118,0.0010124234132708424,0.8763816045842143,0.9220010790927115,3.0668280987781937,0.1005811233362001,4.0,2.0,1.0,0.0,1
8247,-0.05876424369808559,1.418221125008185,1.2280482259355785,4.190481743948953,-0.26815704379887956,0.8924533081835828,1.0,2.0,2.0,1.0,1
10581,-0.05876424369808559,-0.7075919273841863,-1.212931851679772,0.2683049461214632,-0.6387109485296655,0.23367914669528217,1.0,2.0,2.0,0.0,0
1164,0.8096156262281407,-0.7075919273841863,0.400597352167663,1.5756972120639596,-0.20639805967708189,-0.011758492709997601,3.0,2.0,1.0,1.0,1
3261,0.8096156262281407,-1.4161962781816433,0.772950245363225,-1.0390873198210333,-0.26815704379887956,1.378444255861699,1.0,1.0,1.0,0.0,1
9645,0.8096156262281407,0.709616774210728,-0.7164613274190228,1.5756972120639596,-0.26815704379887956,0.5993934402369802,1.0,2.0,2.0,1.0,0
1450,-0.9271441136243118,0.709616774210728,1.5383423035985466,1.5756972120639596,0.8435046703934781,-0.8390420782675948,2.0,2.0,1.0,0.0,1
4229,0.8096156262281407,0.709616774210728,-0.7992064147958143,0.2683049461214632,-0.20639805967708189,0.6323626753809729,4.0,1.0,2.0,0.0,1
3862,0.8096156262281407,-1.4161962781816433,-1.212931851679772,-0.385391186849785,-0.4534339961642725,0.678763821139185,2.0,2.0,2.0,0.0,0
7414,1.6779954961543668,0.0010124234132708424,1.5590285754427446,0.2683049461214632,-0.39167501204247485,-1.5210168126350017,2.0,0.0,2.0,0.0,1
9356,1.6779954961543668,0.709616774210728,1.5797148472869424,0.2683049461214632,-0.39167501204247485,-1.5155219401110027,0.0,2.0,2.0,1.0,1
3917,1.6779954961543668,-1.4161962781816433,-1.047441676926189,0.9220010790927115,-0.3299160279206772,1.4401089364087967,4.0,2.0,2.0,1.0,0
5960,1.6779954961543668,-1.4161962781816433,0.8143227890516207,0.2683049461214632,-0.20639805967708189,-1.2212409893812892,0.0,2.0,1.0,1.0,1
8986,-0.05876424369808559,0.0010124234132708424,-1.3370494827449593,-0.385391186849785,-0.20639805967708189,1.067678687559989,2.0,2.0,2.0,0.0,0
7948,-0.05876424369808559,0.0010124234132708424,-1.2543043953681678,-0.385391186849785,-0.7004699326514631,0.4638532513116764,2.0,0.0,0.0,0.0,0
8046,1.6779954961543668,-0.7075919273841863,0.9384404201168081,0.2683049461214632,-0.4534339961642725,-1.2920637908017183,3.0,2.0,1.0,0.0,0
9047,-0.9271441136243118,-0.7075919273841863,0.3178522647908715,-0.385391186849785,-0.5151929802860702,1.1360593234141962,4.0,0.0,1.0,0.0,0
4056,-0.9271441136243118,-1.4161962781816433,0.6074600706096419,-0.385391186849785,-0.5769519644078678,1.1360593234141962,3.0,2.0,1.0,0.0,1
10890,-0.05876424369808559,0.0010124234132708424,-0.46822606528864813,0.2683049461214632,-0.39167501204247485,0.24466889174327977,3.0,2.0,2.0,1.0,1
2999,0.8096156262281407,-0.7075919273841863,-0.8819515021726059,-1.0390873198210333,0.4111917815408946,-1.2725264662719447,4.0,1.0,2.0,1.0,1
9940,0.8096156262281407,1.418221125008185,0.8350090608958186,0.9220010790927115,-0.20639805967708189,-1.1846085058879638,2.0,2.0,2.0,0.0,0
1231,-0.05876424369808559,-0.7075919273841863,1.269420769623974,-1.0390873198210333,2.6962741940474078,-0.7608927801485008,4.0,0.0,1.0,1.0,1
1514,-0.9271441136243118,-0.7075919273841863,0.6281463424538397,-0.385391186849785,2.8815511464128005,0.1823936698046267,0.0,0.0,2.0,0.0,1
2313,1.6779954961543668,0.709616774210728,-0.7578338711074185,-0.385391186849785,0.040637876810108706,-1.2041458304177375,1.0,1.0,2.0,0.0,1
1451,-0.9271441136243118,-0.7075919273841863,0.9591266919610059,-0.385391186849785,-0.4534339961642725,-0.0019898304451108446,4.0,2.0,1.0,0.0,1
6247,-0.9271441136243118,-1.4161962781816433,-0.6957750555748249,0.2683049461214632,-0.4534339961642725,0.8631473213889226,4.0,2.0,1.0,0.0,1
8525,-0.9271441136243118,-1.4161962781816433,-1.1508730361471784,-0.385391186849785,-0.26815704379887956,1.1696390999497446,4.0,2.0,1.0,0.0,0
9393,-0.9271441136243118,-1.4161962781816433,-0.7992064147958143,-0.385391186849785,-0.5151929802860702,1.2654940984239458,1.0,2.0,2.0,1.0,1
4321,-0.9271441136243118,0.0010124234132708424,0.8763816045842143,-0.385391186849785,-0.7622289167732608,0.3905882843250257,4.0,2.0,0.0,1.0,1
6822,0.8096156262281407,-0.7075919273841863,1.1453031385587868,0.9220010790927115,-0.7622289167732608,-1.2938954149763844,3.0,2.0,1.0,0.0,1
838,-1.795523983550538,0.709616774210728,-0.8819515021726059,-0.385391186849785,0.10239686093190635,-1.060668603402213,2.0,0.0,1.0,0.0,1
10904,-0.05876424369808559,-0.7075919273841863,0.1523620900372884,-1.0390873198210333,-0.5769519644078678,0.4125677744210209,0.0,2.0,1.0,1.0,1
6590,0.8096156262281407,0.709616774210728,1.1659894104029846,0.9220010790927115,-0.20639805967708189,-1.0905851315884287,0.0,0.0,2.0,0.0,1
8391,0.8096156262281407,-0.7075919273841863,-0.42685352160025236,-1.0390873198210333,-0.7622289167732608,0.8436099968591491,1.0,2.0,1.0,1.0,0
9360,2.5463753660805932,-0.7075919273841863,0.6902051579864334,0.2683049461214632,-0.3299160279206772,-1.3103800325483808,3.0,2.0,2.0,0.0,1
3567,-0.05876424369808559,-1.4161962781816433,0.4626561677002567,-1.0390873198210333,-0.26815704379887956,0.717838470198732,1.0,0.0,1.0,1.0,1
10200,1.6779954961543668,-1.4161962781816433,1.1866756822471827,0.2683049461214632,-0.7622289167732608,-1.2023142062430712,3.0,2.0,1.0,0.0,1
3087,-0.05876424369808559,-1.4161962781816433,0.4626561677002567,-1.0390873198210333,2.8815511464128005,-0.5813936110312066,1.0,2.0,2.0,0.0,1
9523,-0.9271441136243118,0.0010124234132708424,0.23510717741407994,0.2683049461214632,-0.4534339961642725,1.013951045103112,4.0,2.0,1.0,0.0,1
10770,-0.05876424369808559,-1.4161962781816433,0.7936365172074228,1.5756972120639596,-0.39167501204247485,-1.348233598824817,3.0,2.0,2.0,1.0,1
4692,0.8096156262281407,0.0010124234132708424,0.13167581819309052,0.2683049461214632,-0.6387109485296655,1.2789260090381651,3.0,2.0,1.0,1.0,1
1714,-0.05876424369808559,-1.4161962781816433,-1.419794570121751,-1.0390873198210333,0.7817456862716805,-1.1846085058879638,2.0,2.0,1.0,1.0,1
4270,0.8096156262281407,0.0010124234132708424,-2.267931715733864,0.9220010790927115,-0.7622289167732608,0.23856347782772555,2.0,2.0,2.0,0.0,1
339,-0.05876424369808559,0.709616774210728,-0.4061672497560545,1.5756972120639596,2.8815511464128005,-0.12104540179841819,1.0,2.0,1.0,0.0,1
8187,-0.9271441136243118,-1.4161962781816433,0.1523620900372884,0.2683049461214632,-0.4534339961642725,1.1336171578479746,1.0,2.0,1.0,1.0,1
7854,-0.05876424369808559,0.709616774210728,-1.564598473031136,-0.385391186849785,-0.4534339961642725,0.4345472645170161,3.0,2.0,2.0,1.0,1
10812,-0.9271441136243118,0.0010124234132708424,-1.4818533856543445,-0.385391186849785,-0.39167501204247485,0.9620550268209009,3.0,1.0,1.0,0.0,1
8970,-0.05876424369808559,1.418221125008185,0.7522639735190271,-1.0390873198210333,-0.26815704379887956,0.6305310512063067,3.0,2.0,2.0,0.0,0
5979,-1.795523983550538,1.418221125008185,1.5590285754427446,1.5756972120639596,-0.6387109485296655,0.5334549699489946,1.0,2.0,2.0,0.0,1
588,-0.9271441136243118,-1.4161962781816433,-0.19930453131407563,1.5756972120639596,-0.6387109485296655,-0.6876278131618501,3.0,2.0,2.0,0.0,1
3365,-0.05876424369808559,0.709616774210728,0.9384404201168081,-0.385391186849785,-0.7622289167732608,1.3192217408808231,4.0,2.0,2.0,1.0,1
2670,0.8096156262281407,-0.7075919273841863,0.7315777016748292,-1.0390873198210333,-0.5769519644078678,-0.0038214546197771113,3.0,2.0,1.0,0.0,1
3589,-0.9271441136243118,-1.4161962781816433,-1.8542062788499065,-1.0390873198210333,-0.7004699326514631,0.9687709821280106,4.0,2.0,1.0,1.0,1
34,-0.05876424369808559,-0.7075919273841863,0.3385385366350694,0.2683049461214632,0.5347097497844899,-0.7102178446494007,2.0,2.0,2.0,0.0,1
28,-1.795523983550538,0.0010124234132708424,0.48334243954445455,0.2683049461214632,1.8934074004640382,-0.2987129467410461,2.0,2.0,1.0,1.0,1
2395,-0.9271441136243118,0.0010124234132708424,-0.6544025118864291,-0.385391186849785,-0.0828800914334866,-1.5252906023758894,4.0,2.0,2.0,0.0,1
9968,-0.9271441136243118,0.0010124234132708424,-0.30273589053506506,-0.385391186849785,-0.5769519644078678,1.2203140354488446,0.0,2.0,1.0,1.0,0
5584,-0.9271441136243118,0.0010124234132708424,1.0211855074935996,-1.0390873198210333,-0.39167501204247485,1.2911368368692737,2.0,2.0,1.0,1.0,0
2170,-0.9271441136243118,0.709616774210728,0.9384404201168081,-1.0390873198210333,2.5727562258038126,-0.8402631610507056,2.0,1.0,2.0,1.0,1
7466,1.6779954961543668,0.709616774210728,0.8143227890516207,0.2683049461214632,-0.7004699326514631,-1.0099936679031132,0.0,2.0,1.0,1.0,1
5683,-0.05876424369808559,-1.4161962781816433,-0.5716574245096375,-0.385391186849785,-0.5769519644078678,0.7117330562831778,4.0,2.0,2.0,0.0,0
889,0.8096156262281407,0.0010124234132708424,-0.2613633468466693,0.2683049461214632,3.190346067021789,-0.1320351468464158,4.0,2.0,0.0,1.0,1
7895,-0.9271441136243118,-1.4161962781816433,0.19373463372568417,-1.0390873198210333,-0.39167501204247485,1.2392408185870627,4.0,2.0,1.0,0.0,0
3322,-0.9271441136243118,0.709616774210728,-1.2336181235239698,-0.385391186849785,-0.7004699326514631,1.2752627606888327,2.0,2.0,1.0,1.0,1
10344,-0.05876424369808559,0.0010124234132708424,-0.6337162400422313,-1.0390873198210333,-0.39167501204247485,1.1739128896906326,3.0,2.0,2.0,1.0,1
3514,-1.795523983550538,0.709616774210728,-0.4475397934444503,-0.385391186849785,-0.6387109485296655,1.3882129181265856,2.0,2.0,1.0,1.0,1
5381,1.6779954961543668,0.0010124234132708424,0.8350090608958186,0.9220010790927115,-0.3299160279206772,0.765460698740055,4.0,2.0,2.0,1.0,0
9191,1.6779954961543668,0.0010124234132708424,1.1453031385587868,0.2683049461214632,-0.26815704379887956,-1.5368908888154424,4.0,0.0,1.0,0.0,1
10769,-0.05876424369808559,-1.4161962781816433,1.2901070414681721,1.5756972120639596,-0.7622289167732608,-1.0973010868955384,4.0,2.0,2.0,1.0,0
3733,0.8096156262281407,1.418221125008185,0.35922480847926724,0.9220010790927115,-0.4534339961642725,0.5389498424729933,4.0,2.0,1.0,0.0,0
5728,0.8096156262281407,1.418221125008185,0.3385385366350694,0.9220010790927115,-0.6387109485296655,-1.1821663403217422,2.0,1.0,2.0,0.0,0
10421,-0.05876424369808559,0.0010124234132708424,-0.07518690024888833,-1.0390873198210333,-0.5769519644078678,0.9791501857844528,4.0,0.0,2.0,1.0,1
8399,0.8096156262281407,-1.4161962781816433,-1.4818533856543445,-0.385391186849785,-0.7622289167732608,1.4224032360536893,4.0,2.0,2.0,0.0,1
4528,1.6779954961543668,-1.4161962781816433,1.0832443230261932,1.5756972120639596,-0.20639805967708189,1.3448644793261508,2.0,0.0,1.0,1.0,0
1654,-0.9271441136243118,0.0010124234132708424,-0.6337162400422313,-0.385391186849785,2.63451520992561,-1.1839979644964085,2.0,0.0,0.0,0.0,1
9472,-0.05876424369808559,-1.4161962781816433,-1.4404808419659487,-0.385391186849785,-0.4534339961642725,1.0072350897960023,2.0,2.0,1.0,0.0,0
6134,-0.9271441136243118,0.0010124234132708424,-1.0681279487703867,-0.385391186849785,-0.6387109485296655,0.9809818099591191,0.0,2.0,1.0,1.0,1
223,-0.05876424369808559,1.418221125008185,-1.9576376380708957,-0.385391186849785,-0.26815704379887956,-1.4098982793719146,4.0,2.0,2.0,0.0,1
